match_id,radiant_hero_1,radiant_hero_2,radiant_hero_3,radiant_hero_4,radiant_hero_5,dire_hero_1,dire_hero_2,dire_hero_3,dire_hero_4,dire_hero_5,radiant_win
7176354467,104,109,120,31,114,21,40,10,100,23,True
7176370381,75,74,97,86,89,10,71,17,121,105,False
7176377789,10,136,39,9,88,85,95,13,27,87,True
7176383090,97,40,126,90,8,65,5,1,120,71,True
7176394923,55,5,93,8,106,56,87,113,97,104,True
7176415908,19,104,31,103,35,62,105,47,109,50,False
7176431381,56,113,104,106,84,39,5,86,40,8,False
7176450079,94,7,57,77,84,9,85,1,100,105,False
7176456517,10,62,97,106,105,31,17,136,45,4,False
7176456562,49,21,4,73,31,38,106,90,30,94,False
7176463990,41,112,106,107,85,8,5,39,71,97,False
7176471201,19,104,31,101,18,72,38,48,13,5,True
7176487229,135,126,71,87,105,86,21,97,30,14,False
7176508944,126,114,104,9,5,48,85,38,90,107,False
7176524600,106,105,58,69,46,97,120,119,87,73,True
7176529319,88,68,8,17,36,106,21,136,14,138,False
7176530992,94,106,97,58,45,12,126,112,40,71,True
7176540031,61,79,105,97,4,49,21,94,86,71,False
7176542026,12,58,114,39,120,126,110,105,9,10,False
7176570391,47,97,106,56,5,109,38,98,90,20,True
7176584342,97,126,65,75,93,120,21,29,41,40,False
7176586689,129,53,105,100,126,73,57,30,121,51,False
7176592423,11,119,65,126,105,14,69,8,21,121,False
7176593219,37,55,3,80,107,90,71,98,111,93,False
7176621516,32,106,85,45,8,94,5,39,101,65,False
7176629276,40,29,128,75,57,22,10,87,104,101,True
7176632564,88,40,16,17,93,1,31,33,19,14,True
7176640985,101,8,39,69,5,40,108,105,23,4,False
7176645327,109,65,85,137,108,40,97,10,105,126,False
7176654827,56,39,63,84,20,93,2,71,105,98,False
7176709158,120,97,79,2,85,104,70,17,101,31,False
7176710253,35,106,65,86,62,80,105,4,120,40,False
7176742976,40,97,94,101,106,71,34,32,121,77,False
7176761619,71,6,65,39,45,40,97,86,12,126,False
7176793541,111,97,76,56,4,62,94,98,69,20,False
7176796845,93,79,4,120,86,94,106,69,128,45,True
7176825336,4,110,58,126,92,104,69,32,56,85,False
7176895315,110,55,47,71,126,65,9,111,21,108,False
7176900290,105,71,106,95,92,9,17,45,29,41,False
7176911092,31,4,98,33,65,87,94,126,45,41,False
7176989132,105,106,90,21,60,45,17,9,2,81,False
7177023592,105,41,119,65,93,87,94,39,71,4,True
7177041090,109,85,65,120,71,40,126,79,106,97,False
7177129913,93,129,86,40,100,94,120,87,71,49,False
7177130270,91,4,69,52,56,45,2,105,13,46,True
7177172840,105,102,19,93,65,58,97,38,87,126,False
7177194572,4,106,5,56,49,89,17,71,86,129,False
7177226267,75,104,17,45,11,1,58,108,126,105,False
7177230096,4,111,56,108,97,109,5,126,29,105,True
7177237108,129,86,19,109,111,105,74,103,75,2,False
7177253113,105,17,29,109,111,65,4,108,101,126,False
7177281200,120,86,48,30,104,17,87,4,101,98,False
7177298842,94,129,5,120,90,31,71,21,4,34,True
7177315467,87,114,106,97,86,138,85,29,109,119,True
7177318273,120,4,75,9,69,97,76,105,56,12,False
7177341714,66,104,21,45,17,93,13,105,110,109,True
7177379460,101,102,104,11,126,108,75,32,119,111,True
7177389709,126,87,101,114,49,23,70,86,5,104,True
7177401387,71,1,19,31,110,21,74,104,101,123,False
7177404707,65,114,106,97,110,108,39,64,8,86,True
7177428096,126,30,109,101,69,12,106,38,86,40,True
7177443947,75,87,98,8,64,19,31,94,28,40,False
7177447568,49,106,70,86,58,2,22,111,123,1,False
7177455255,126,75,105,46,38,58,65,81,45,17,True
7177482884,21,38,114,40,87,42,11,43,71,31,True
7177505195,71,97,94,56,98,1,126,105,85,109,False
7177516107,97,110,13,85,114,49,61,70,128,86,True
7177534609,4,106,2,31,56,58,17,97,38,75,True
7177549665,62,61,31,4,43,105,5,71,38,46,False
7177566409,71,120,21,55,20,104,126,69,65,9,False
7177574245,106,29,109,105,87,75,90,120,77,8,False
7177616796,114,77,105,85,4,47,86,95,126,96,True
7177633770,62,97,105,4,58,101,81,9,106,104,True
7177664581,90,120,105,109,7,11,9,75,17,129,True
7177740887,8,106,71,58,40,12,126,98,5,79,False
7177746598,106,71,74,70,84,104,46,86,137,31,True
7177746653,9,64,71,101,48,62,10,22,87,21,True
7177776382,21,17,38,101,8,94,29,79,126,75,True
7177778502,108,105,121,10,22,76,85,32,54,20,True
7177780240,104,101,18,106,84,29,4,74,28,75,False
7177793351,89,71,136,40,110,29,70,126,105,31,True
7177804620,126,44,128,87,135,36,5,9,1,51,False
7177813762,55,109,51,106,31,96,126,95,9,5,False
7177828133,1,136,105,2,110,65,8,10,71,75,False
7177834854,88,86,104,111,93,97,75,47,106,128,False
7177848929,28,91,30,57,5,55,32,19,10,87,False
7177858324,10,120,69,79,75,94,126,97,105,85,True
7177868059,57,21,35,64,86,22,58,63,136,19,True
7177869854,9,89,126,88,71,38,18,10,90,31,False
7177884207,62,120,92,31,4,97,71,90,98,2,True
7177887378,14,8,32,55,31,120,126,38,77,5,False
7177902312,45,129,79,85,94,74,40,68,39,111,True
7177914420,4,104,17,86,45,31,88,39,55,97,True
7177917735,41,126,104,86,75,80,49,97,65,5,True
7177918547,69,4,10,71,5,97,40,17,105,70,False
7177929324,136,55,65,71,21,92,5,74,62,73,True
7177937911,120,10,104,83,85,87,71,21,17,62,False
7177939169,97,14,95,64,36,128,51,5,11,21,True
7177960136,86,85,71,21,74,44,97,106,79,105,False
7177967903,61,105,46,57,71,98,4,126,26,27,True
7177971313,97,8,39,105,31,71,41,112,30,86,False
7177973691,19,9,34,4,31,97,58,67,5,17,True
7177988684,86,21,71,4,19,5,88,41,13,77,False
7178017851,106,86,64,126,114,20,62,75,100,9,False
7178042746,87,21,109,27,104,126,85,14,119,73,False
7178046352,92,126,62,85,18,136,21,104,101,31,True
7178051184,21,119,44,39,126,49,101,48,100,103,True
7178089588,4,114,75,105,126,111,108,93,90,17,True
7178090117,13,18,69,86,87,73,45,105,17,98,False
7178097147,104,114,40,90,57,71,47,85,93,86,False
7178105113,71,81,92,21,5,49,97,56,111,20,True
7178117396,46,101,2,39,31,63,104,56,13,5,True
7178138994,109,38,71,98,63,99,65,92,62,91,True
7178161384,126,4,111,62,104,92,94,40,71,112,False
7178165589,109,56,2,5,13,46,71,30,106,50,False
7178167617,94,45,51,17,108,13,21,69,58,101,True
7178175903,38,40,46,79,95,71,5,104,75,67,False
7178179439,47,86,104,64,92,94,123,5,20,36,False
7178213922,86,71,126,91,99,85,38,98,6,101,True
7178308652,98,31,97,120,62,114,71,47,92,51,True
7178353007,81,126,97,58,87,95,31,105,65,29,False
7178358152,138,31,120,119,4,106,104,109,87,90,False
7178417630,97,5,104,21,105,79,93,120,4,86,False
7178458262,128,55,94,75,71,109,85,21,105,69,True
7178476311,4,46,69,58,111,10,31,101,126,29,True
7178494337,105,94,30,126,4,8,90,71,98,39,False
7178537498,65,51,21,9,62,126,58,41,86,5,True
7178566993,4,126,71,58,111,114,31,86,120,97,False
7178568142,93,119,120,40,38,97,61,112,51,111,False
7178593817,94,21,65,55,71,10,5,86,1,69,False
7178626534,74,62,71,138,58,45,82,17,80,56,True
7178636521,90,2,106,114,5,7,94,79,126,135,True
7178644888,9,13,105,10,88,32,17,2,71,45,False
7178650523,94,112,106,105,45,12,97,79,31,46,False
7178671091,81,92,5,4,62,40,8,105,71,74,False
7178687901,5,86,102,4,135,108,126,35,40,58,False
7178696056,17,21,4,40,51,106,79,92,109,62,False
7178730572,17,86,97,89,31,114,4,112,105,58,True
7178746725,21,5,98,126,105,65,57,87,4,69,True
7178753574,29,109,101,114,31,105,69,106,4,40,False
7178777242,64,55,45,104,126,79,135,73,94,101,False
7178811244,71,4,58,129,86,62,104,8,101,87,True
7178831238,14,86,105,31,69,108,64,5,13,44,False
7178863386,38,120,70,86,31,97,5,22,101,12,True
7178866775,87,120,9,38,94,65,46,85,100,69,True
7178868041,86,46,8,38,87,126,30,99,119,97,False
7178919514,120,4,40,101,69,87,106,71,21,89,False
7178923954,2,22,110,111,1,94,120,114,71,56,False
7178925011,106,3,8,87,71,56,94,126,108,75,True
7178975943,105,10,120,87,129,45,126,4,40,38,False
7178997778,9,48,98,135,105,123,129,10,76,86,True
7179006125,94,38,106,87,51,109,98,69,56,105,True
7179006959,126,105,85,4,78,51,38,106,101,8,False
7179037608,105,65,29,9,1,100,94,38,85,101,True
7179038211,114,97,84,9,31,81,110,120,69,86,True
7179074431,95,104,30,71,87,10,36,65,73,100,False
7179178843,86,128,17,41,38,51,11,62,21,3,False
7179185035,109,76,87,129,128,39,93,126,100,45,False
7179206177,51,11,103,78,13,101,58,129,6,39,False
7179209912,9,136,84,54,45,10,64,108,21,101,True
7179217564,45,106,69,20,94,93,79,4,108,86,False
7179219706,120,71,40,54,86,5,94,97,57,31,True
7179236527,129,58,86,54,106,71,9,105,11,52,False
7179240930,17,31,48,19,105,54,9,14,47,21,False
7179265634,67,31,51,104,40,71,119,120,4,111,True
7179265905,46,28,84,11,72,21,137,64,14,6,False
7179267187,80,105,4,120,31,86,46,108,87,73,False
7179273923,97,46,69,39,84,71,5,8,14,17,True
7179299635,126,4,87,101,104,97,135,45,21,14,False
7179306016,71,64,114,56,17,106,31,104,101,97,True
7179309709,3,46,108,86,126,120,90,4,38,40,True
7179328448,136,104,123,39,126,45,48,9,135,97,False
7179338884,105,11,107,86,104,71,121,14,17,10,True
7179345657,17,108,94,45,86,39,126,97,9,112,False
7179355594,81,69,39,5,79,71,70,106,90,31,True
7179367595,129,111,92,97,32,72,88,40,87,126,False
7179376550,97,5,21,114,19,126,88,109,9,38,True
7179395678,43,120,111,105,4,69,126,45,46,71,False
7179403643,17,41,98,45,111,13,21,46,40,100,True
7179409734,77,51,119,21,126,19,5,63,9,103,False
7179413747,128,87,126,59,104,46,83,119,106,71,False
7179415398,119,21,10,104,87,94,31,97,79,137,False
7179416312,21,31,49,19,25,89,123,45,86,62,False
7179425502,5,69,101,76,73,105,89,55,65,98,True
7179445507,71,126,45,41,21,51,106,120,105,94,False
7179458872,94,84,17,21,14,106,95,85,71,3,True
7179459165,97,40,45,109,106,21,100,114,129,71,True
7179462715,94,29,105,32,5,108,70,92,31,88,True
7179478273,58,138,10,104,71,97,31,57,111,6,False
7179492466,22,93,126,100,3,18,75,106,80,14,False
7179505813,10,62,57,71,21,40,32,138,84,104,True
7179511233,105,104,94,136,111,76,55,5,86,4,True
7179513968,69,126,79,109,58,9,23,94,105,89,False
7179523844,75,126,105,97,54,58,137,45,106,109,True
7179525376,105,120,52,75,77,94,23,33,45,83,True
7179549760,109,101,97,87,106,31,98,112,105,4,True
7179552525,98,119,46,104,49,71,107,129,84,35,False
7179564968,97,40,57,79,94,67,31,120,71,86,False
7179574582,8,97,105,98,21,104,5,101,94,65,True
7179582844,5,126,9,137,65,17,54,33,58,71,True
7179613836,102,126,105,58,89,97,65,10,71,75,True
7179637864,105,13,65,4,109,79,108,71,70,39,False
7179659603,97,75,120,79,109,21,86,126,40,108,False
7179669869,11,120,85,38,105,9,126,41,69,31,False
7179691698,38,126,119,75,109,41,23,45,71,9,True
7179698015,120,71,21,105,10,94,4,101,38,32,True
7179705659,86,87,74,38,4,109,71,105,58,106,True
7179777766,12,106,85,55,105,71,114,126,69,75,False
7179780800,62,39,105,8,58,52,91,108,45,4,True
7179787522,6,96,101,71,17,86,87,104,93,21,False
7179798825,51,27,65,94,120,13,58,38,119,41,False
7179817565,85,126,65,108,94,58,69,56,23,70,True
7179895623,71,31,92,94,105,109,65,58,106,62,False
7179900676,90,120,101,114,137,91,65,41,69,52,True
7179928229,65,73,97,120,58,39,21,41,111,108,True
7179944399,45,94,126,71,110,69,8,31,79,106,True
7179965868,65,8,78,101,126,111,4,98,55,90,False
7179993722,94,17,86,40,104,41,101,120,98,58,True
7180013594,126,71,94,62,93,31,69,1,65,58,True
7180038252,69,109,40,87,126,71,89,39,65,128,False
7180047628,105,57,70,62,92,71,38,123,14,5,False
7180058643,105,18,39,65,93,111,4,55,90,120,True
7180068007,65,93,87,58,71,111,4,97,13,69,True
7180070664,21,39,71,119,87,46,86,17,85,97,False
7180082677,98,62,21,10,31,71,102,34,107,128,True
7180119146,61,126,14,62,65,97,5,4,55,105,False
7180135495,21,71,65,56,51,111,120,69,73,105,True
7180139494,120,94,71,9,68,10,79,17,65,5,True
7180173125,13,111,101,71,42,106,86,4,104,87,True
7180198643,6,86,49,69,5,64,43,13,10,129,True
7180205721,97,126,79,109,51,31,108,120,105,4,True
7180222463,85,94,32,105,14,17,109,69,45,87,False
7180237545,46,38,20,45,17,106,73,104,101,58,True
7180240764,40,17,38,109,101,71,102,120,105,45,True
7180256895,46,69,21,45,110,39,64,86,71,48,False
7180282749,111,136,126,101,41,98,105,120,79,8,False
7180291615,31,38,98,4,65,58,87,11,104,97,False
7180295884,31,13,38,81,101,97,58,39,62,5,True
7180297023,1,2,31,64,44,136,11,49,56,99,False
7180299364,126,45,69,95,100,14,101,2,87,17,False
7180316083,104,123,85,106,109,49,62,70,86,101,True
7180354850,101,51,98,65,93,126,111,105,108,18,False
7180383274,49,114,107,86,75,104,17,87,62,123,True
7180389646,111,4,40,62,126,75,65,106,114,38,True
7180419998,22,106,87,104,4,123,107,94,105,108,True
7180429643,97,98,86,85,69,46,45,43,51,87,False
7180435002,86,65,46,4,55,31,97,126,105,40,False
7180463677,97,129,55,51,87,5,4,65,71,29,True
7180487978,9,126,38,97,31,86,10,51,17,129,True
7180522939,105,126,38,6,31,75,95,91,17,29,True
7180600206,17,48,129,135,9,14,54,22,87,19,False
7180602360,93,121,44,38,17,8,56,104,14,5,False
7180621312,104,10,22,45,101,88,103,40,100,44,False
7180632111,43,126,63,13,5,93,73,64,104,137,True
7180648329,126,104,62,91,73,21,95,111,105,29,True
7180656542,100,129,5,18,9,120,93,87,76,21,True
7180666801,40,92,71,136,67,94,100,57,31,39,True
7180668108,2,84,9,62,4,71,10,105,52,87,True
7180671783,93,55,87,105,59,47,86,85,45,97,False
7180692546,106,57,126,31,101,108,11,64,63,9,False
7180708144,77,89,14,19,31,40,23,114,71,87,False
7180713156,136,31,47,13,67,71,109,107,64,74,False
7180719692,119,4,68,39,86,23,48,85,126,45,True
7180725549,104,101,126,65,39,11,105,92,45,97,True
7180748480,126,86,104,29,109,46,5,27,69,93,False
7180761614,76,4,14,20,87,135,62,11,47,105,False
7180768412,57,4,105,31,74,97,40,101,21,23,True
7180771556,70,21,71,75,38,97,106,137,79,8,True
7180774145,114,126,129,5,105,89,106,69,31,45,False
7180786528,126,86,2,85,70,21,37,72,104,81,False
7180800102,136,123,21,54,14,126,7,64,19,81,False
7180820744,18,106,97,101,45,109,38,111,126,9,True
7180830183,21,9,96,119,46,89,58,14,106,26,True
7180831321,112,6,106,105,41,126,31,47,65,1,False
7180835811,71,73,105,31,3,104,98,45,97,75,False
7180842575,22,95,88,104,128,129,51,17,63,19,False
7180848015,111,4,71,65,39,105,10,2,36,62,False
7180872152,41,13,114,50,97,46,86,71,101,17,True
7180887003,21,54,5,121,71,96,6,40,9,126,False
7180897464,104,102,12,58,101,40,71,65,38,114,False
7180914617,56,126,104,64,97,93,86,31,108,21,True
7180915432,86,114,104,126,8,71,45,17,51,10,True
7180920285,5,13,4,77,65,87,41,108,90,17,True
7180925622,18,97,136,22,86,19,60,72,100,101,True
7180928942,4,105,126,111,104,73,94,90,98,112,False
7180946227,31,10,97,21,126,106,85,109,9,108,True
7180947176,56,4,101,10,71,120,94,62,65,104,False
7180956577,97,21,86,93,126,121,69,114,8,17,True
7180962738,112,114,71,20,105,65,5,39,104,4,False
7180970997,109,58,75,97,106,40,17,4,10,56,False
7180971832,71,94,86,45,74,1,104,97,88,31,True
7180992177,93,40,98,71,65,41,111,105,120,62,False
7181016830,56,120,40,21,71,126,94,65,58,97,True
7181031764,8,97,86,31,39,32,94,85,65,71,True
7181035258,126,87,92,71,94,31,97,98,105,89,False
7181089405,10,120,119,29,62,97,71,17,121,5,True
7181117627,90,98,5,18,137,34,114,105,87,55,True
7181129066,21,114,111,120,62,89,73,69,13,105,True
7181169087,86,21,94,84,5,119,126,4,31,1,True
7181201498,126,106,105,9,78,18,31,45,17,108,False
7181210120,65,8,120,71,112,62,70,21,111,38,False
7181233918,45,120,65,97,41,94,10,21,86,126,True
7181251787,10,2,105,62,17,90,70,97,126,40,False
7181268334,94,136,86,62,29,71,119,93,138,5,False
7181305938,105,70,39,79,4,47,94,65,21,5,False
7181305948,8,31,71,65,55,93,39,40,105,98,False
7181324475,109,128,31,69,114,51,90,45,38,94,False
7181369770,45,100,135,21,62,76,86,40,104,89,True
7181419727,62,9,126,79,65,17,89,92,71,45,False
7181422154,114,119,101,34,108,21,30,105,46,98,True
7181436558,12,31,45,17,38,21,126,85,105,65,True
7181443696,126,105,21,64,71,92,38,97,65,48,False
7181476238,71,59,120,105,21,111,126,62,97,10,False
7181484775,101,104,13,8,121,10,97,19,65,111,True
7181502217,4,11,105,28,75,71,22,30,101,46,False
7181514356,90,80,40,65,7,106,4,92,101,62,True
7181547526,5,95,128,138,51,93,36,71,87,3,False
7181576297,40,120,69,79,94,85,65,71,56,46,True
7181576621,105,65,106,94,64,10,97,126,79,101,True
7181583900,126,18,86,56,71,106,42,105,49,58,False
7181602104,13,69,101,40,54,14,100,97,21,31,False
7181624442,106,62,45,4,112,40,126,9,93,72,False
7181627990,17,94,47,87,71,79,98,105,106,7,False
7181662221,97,87,114,86,69,120,109,88,104,64,False
7181689397,98,50,119,80,26,114,87,101,71,63,True
7181697009,83,5,138,126,97,17,93,87,90,29,True
7181703225,126,114,85,86,38,58,46,62,98,112,False
7181704835,88,75,105,103,41,71,102,73,97,111,False
7181707514,1,5,106,105,71,104,21,39,88,111,True
7181758449,39,81,5,86,97,83,17,101,10,104,True
7181766896,75,81,21,105,97,106,111,92,71,8,True
7181778270,98,126,4,105,87,49,65,86,58,114,True
7181813250,86,126,8,104,31,123,19,87,108,113,False
7181821871,83,86,4,39,71,104,65,89,108,101,False
7181841299,114,97,33,51,75,111,21,98,90,109,False
7181865758,4,126,96,86,65,69,17,62,111,18,False
7181875405,40,65,80,105,109,114,12,55,111,87,True
7181894715,104,21,101,105,97,18,71,60,56,65,True
7182015634,114,87,46,21,69,58,13,71,126,5,False
7182032694,129,31,21,54,72,45,93,9,104,5,False
7182042141,62,4,71,106,5,88,81,84,120,2,True
7182054004,45,17,4,71,119,102,106,105,9,94,False
7182059071,71,5,126,86,6,81,10,97,105,31,False
7182063930,126,14,95,87,58,104,64,93,21,9,True
7182082607,97,107,106,93,42,104,21,114,70,87,True
7182087546,97,89,106,121,71,52,48,91,29,100,True
7182095821,102,126,21,75,94,109,106,69,86,45,True
7182099406,97,31,13,105,6,81,69,10,58,111,False
7182113871,103,22,48,100,14,126,95,40,75,71,True
7182119454,71,103,46,89,84,97,19,86,6,31,False
7182141993,135,9,10,22,19,21,18,31,126,7,False
7182163989,23,104,138,43,73,98,8,55,62,5,False
7182176119,120,90,73,69,5,9,106,97,128,18,True
7182178517,112,4,5,136,9,49,11,100,36,71,True
7182182619,40,119,21,14,67,94,5,39,105,71,True
7182195941,5,95,105,21,29,111,62,4,97,76,False
7182201558,7,75,81,18,5,106,86,138,105,97,False
7182227097,14,63,128,9,86,19,70,57,129,101,False
7182232590,31,106,120,90,48,93,105,73,71,40,False
7182241330,102,87,120,62,97,111,71,126,59,105,False
7182241414,93,31,20,126,104,65,5,111,14,8,True
7182244472,1,106,64,93,98,12,126,71,136,5,True
7182266235,44,76,136,71,9,104,18,47,30,14,False
7182287582,12,7,126,71,87,44,93,97,36,111,False
7182290210,41,69,98,58,87,31,94,86,40,126,False
7182296840,126,45,36,62,5,111,73,95,21,65,True
7182311473,97,8,35,45,14,9,48,87,72,126,True
7182345389,111,81,106,86,97,75,8,126,65,69,False
7182345867,87,120,108,79,10,55,126,75,94,105,True
7182347967,138,17,45,21,38,10,62,65,106,112,True
7182351298,93,97,10,86,111,31,2,67,101,71,True
7182411349,126,94,4,58,65,62,41,21,120,101,True
7182422514,109,65,39,71,85,93,97,31,120,86,True
7182424959,87,126,120,101,97,40,10,71,45,13,True
7182431032,86,126,38,58,46,98,21,31,93,105,False
7182496638,136,36,21,79,97,110,4,98,92,20,True
7182549379,97,17,75,126,71,40,106,38,58,4,False
7182590939,4,58,105,39,69,87,35,21,38,46,True
7182596993,5,17,10,29,105,65,93,71,55,13,False
7182603586,101,98,87,10,69,105,70,43,85,97,False
7182637411,40,93,39,38,90,9,65,94,97,106,True
7182728678,87,98,45,97,41,114,9,75,126,71,False
7182751717,79,97,40,126,7,65,120,94,111,108,True
7182772941,5,47,69,126,105,65,35,97,73,58,True
7182797990,66,120,114,45,46,30,18,136,69,79,False
7182822606,46,106,86,129,31,48,120,40,5,49,False
7182854433,62,120,40,126,58,65,21,109,9,97,False
7182888817,112,43,38,45,126,10,17,62,90,71,False
7182925373,9,17,94,36,45,93,92,71,40,14,True
7182931842,48,101,98,17,105,10,97,9,11,58,True
7182932852,41,58,102,104,93,68,40,101,70,2,True
7182971290,4,120,105,14,31,5,135,128,71,21,True
7183009152,110,113,65,4,87,12,106,45,55,105,True
7183017680,17,93,86,108,40,106,101,48,64,38,False
7183023808,64,57,55,105,18,1,102,99,119,50,True
7183091457,32,95,56,87,55,1,94,64,31,54,True
7183099680,13,49,70,86,87,21,114,119,105,99,True
7183110386,79,59,94,2,71,58,41,55,105,106,False
7183123709,3,21,99,105,69,87,98,129,119,114,False
7183165489,33,88,93,111,106,49,94,75,120,31,True
7183172943,79,94,82,65,120,9,1,41,126,75,True
7183191282,126,75,8,101,69,51,97,119,105,94,True
7183231230,49,64,70,106,58,110,97,9,34,105,True
7183235162,8,126,87,97,85,105,98,69,109,31,False
7183269023,17,75,99,45,69,111,126,104,86,89,False
7183271178,22,114,108,106,86,128,50,39,46,49,True
7183273291,120,65,81,105,75,70,52,5,86,69,True
7183311378,46,62,17,45,69,13,108,97,9,75,True
7183346426,90,98,5,94,137,4,120,55,31,86,False
7183354686,109,120,56,45,69,11,81,86,101,97,True
7183397720,21,17,69,79,91,56,98,40,93,71,True
7183476668,136,126,14,79,3,12,120,69,9,112,True
7183483483,47,88,106,114,40,93,126,105,71,110,True
7183483511,89,100,105,86,129,7,21,2,114,9,True
7183484099,90,71,86,109,75,8,126,97,119,105,False
7183531095,114,5,21,65,32,12,39,71,62,110,False
7183538584,12,31,21,65,69,71,64,106,41,105,False
7183540429,86,126,101,57,4,45,47,106,80,105,False
7183541259,12,126,71,101,87,106,109,104,105,79,False
7183541799,104,14,39,105,45,21,71,62,98,85,False
7183549057,8,106,38,105,31,90,65,126,109,104,True
7183561286,120,113,37,104,86,93,71,26,21,84,False
7183598234,31,105,77,136,114,104,64,120,101,6,True
7183603663,31,74,1,69,9,8,13,97,62,111,False
7183604844,21,104,101,109,84,34,38,91,28,9,True
7183607716,85,101,89,126,45,40,39,4,21,2,True
7183613992,61,105,86,95,29,119,136,65,97,91,True
7183635553,8,39,97,119,31,21,94,78,75,71,False
7183653994,97,106,75,54,101,21,69,12,84,88,True
7183654136,62,114,71,108,11,97,120,66,105,69,True
7183663772,29,93,101,106,40,97,17,44,9,111,False
7183694762,17,4,45,69,5,85,13,52,9,108,False
7183699047,10,64,79,71,38,21,31,59,105,93,False
7183704782,21,19,6,84,71,76,95,87,9,126,False
7183706039,49,109,98,58,65,94,13,38,56,87,False
7183707050,71,69,109,21,84,97,5,10,106,86,True
7183711368,89,111,60,105,106,52,112,110,100,21,True
7183736966,9,93,106,101,40,97,126,8,105,31,False
7183754975,14,8,40,87,106,71,21,54,114,84,False
7183759750,17,19,48,100,9,54,120,5,35,71,False
7183766170,46,97,58,85,75,95,106,105,86,32,False
7183779894,97,4,21,62,111,71,31,126,105,109,True
7183793243,4,98,129,65,64,126,114,92,40,71,False
7183803157,65,138,9,104,71,39,31,95,21,14,False
7183804446,105,52,111,21,38,126,41,58,65,119,True
7183815320,90,107,97,126,61,71,104,44,14,5,True
7183846152,70,97,106,58,31,71,75,39,86,4,True
7183852845,65,38,87,111,97,108,106,6,85,101,True
7183855023,94,113,71,21,5,36,73,97,90,11,False
7183867037,19,18,65,129,136,104,31,126,8,71,False
7183908466,87,94,98,65,55,8,79,71,39,108,True
7183913815,85,21,79,69,89,45,71,40,98,4,True
7183916782,129,18,75,120,71,88,4,104,5,101,False
7183916798,41,21,98,105,30,97,86,10,17,75,True
7183937567,19,56,18,68,62,92,28,71,36,91,False
7183940265,21,108,76,85,62,104,98,126,40,105,False
7183984553,45,65,93,64,60,14,4,111,75,62,False
7183995079,31,46,17,90,38,4,101,105,126,2,False
7184007659,98,17,109,65,9,70,126,2,105,111,True
7184012668,87,47,104,105,4,58,21,65,97,12,False
7184027950,120,93,31,105,97,136,111,38,87,13,True
7184058555,9,111,128,81,71,23,40,21,41,32,True
7184108067,18,97,104,90,68,65,126,73,112,105,False
7184109708,58,109,120,86,69,73,9,105,21,38,False
7184124423,94,38,21,62,79,10,85,106,105,4,True
7184153580,97,44,35,5,86,126,9,48,14,91,True
7184181606,75,114,104,17,101,32,126,111,9,97,False
7184214762,126,1,71,31,56,79,94,38,123,114,False
7184215579,120,18,38,86,105,95,126,69,45,87,False
7184220056,22,70,100,85,47,136,71,31,104,106,False
7184267601,54,105,47,74,91,71,21,14,70,5,False
7184290747,15,49,87,7,86,21,135,44,20,14,True
7184294220,94,106,58,14,5,4,59,61,87,56,True
7184323988,21,120,111,105,55,40,112,38,48,101,True
7184325687,95,86,71,31,76,58,64,4,104,120,False
7184364043,52,105,31,69,42,135,10,84,71,128,False
7184376180,17,97,8,71,31,114,104,105,113,123,True
7184388247,101,80,31,104,120,94,49,85,105,114,True
7184404639,10,126,31,110,135,1,49,120,87,62,True
7184467364,30,120,38,105,21,31,109,86,65,107,True
7184474623,101,104,106,70,121,65,98,77,97,9,False
7184489295,75,10,31,97,107,33,56,5,136,62,True
7184502845,73,120,98,45,5,4,40,86,107,69,True
7184570710,30,74,97,105,126,8,31,86,120,65,False
7184581378,74,33,100,105,93,14,65,138,119,126,True
7184591485,90,126,106,2,64,45,17,114,29,101,False
7184592314,46,105,86,17,104,45,109,97,3,120,True
7184628014,11,126,129,65,9,31,108,120,105,21,True
7184631376,5,73,88,135,69,1,71,128,50,35,True
7184648065,114,31,45,17,97,86,13,33,105,4,True
7184675217,13,57,94,40,128,102,88,21,104,86,False
7184690732,17,105,5,10,104,106,46,49,86,87,False
7184712188,46,98,2,31,105,97,126,75,119,55,False
7184715889,86,128,94,5,69,87,21,90,120,114,False
7184742865,135,13,49,86,58,2,79,87,114,38,True
7184788191,86,79,38,59,21,90,12,98,106,105,True
7184794957,75,126,18,98,119,21,106,97,45,9,False
7184809708,98,48,13,105,30,104,70,86,76,58,False
7184850757,101,4,17,105,104,56,87,95,106,129,True
7184854997,80,65,103,85,10,26,4,75,106,97,True
7184892937,120,101,87,97,11,94,98,71,31,92,False
7184900410,97,126,9,114,104,98,14,105,40,109,False
7184935145,10,98,9,83,71,51,21,108,128,12,True
7184954323,105,57,91,114,65,71,95,39,86,108,True
7184984447,65,97,9,126,33,93,106,105,137,62,True
7185048627,54,40,97,94,71,12,121,2,120,86,True
7185083966,114,38,17,86,40,135,90,88,39,71,False
7185087645,89,17,55,71,45,126,10,98,75,21,True
7185121099,19,8,93,50,55,71,2,89,87,56,True
7185141556,17,138,98,71,45,93,120,38,79,58,False
7185159589,128,49,85,12,9,106,86,97,4,5,True
7185184795,85,71,1,105,21,65,70,10,100,31,True
7185210699,55,61,87,114,106,71,86,70,17,121,True
7185251840,71,31,48,105,106,2,4,21,86,111,False
7185259218,17,70,94,75,105,69,126,93,110,31,False
