match_id,start_time,leaguename
7179185035,1685506385,Ancients League
7179206177,1685508304,Destiny league
7179209912,1685508622,Ancients League
7179217564,1685509301,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7179219706,1685509494,ESportsBattle | DOTA2 SC8
7179236527,1685511036,Destiny league
7179240930,1685511372,Ancients League
7179265634,1685513514,ESportsBattle | DOTA2 SC8
7179265905,1685513537,Ancients League
7179267187,1685513891,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7179273923,1685514262,Destiny league
7179299635,1685516274,Ancients League
7179306016,1685516834,Destiny league
7179309709,1685517516,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7179328448,1685518419,Ancients League
7179338884,1685519307,Destiny league
7179345657,1685520002,Pinnacle Cup: Malta Vibes #2
7179355594,1685520305,ESportsBattle | DOTA2 SC8
7179367595,1685521110,Ancients League
7179376550,1685521755,Destiny league
7179395678,1685523076,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7179403643,1685524047,Pinnacle Cup: Malta Vibes #2
7179409734,1685523874,Ancients League
7179413747,1685524159,Destiny league
7179415398,1685524227,ESportsBattle | DOTA2 SC8
7179416312,1685524322,Ultras Dota Pro League  2023
7179425502,1685524905,Ultras Dota Pro League  2023
7179445507,1685526506,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7179458872,1685526911,Ancients League
7179459165,1685527197,Destiny league
7179462715,1685527149,Ultras Dota Pro League  2023
7179478273,1685528079,ESportsBattle | DOTA2 SC8
7179492466,1685528891,Ancients League
7179505813,1685529700,Destiny league
7179511233,1685529930,Ultras Dota Pro League  2023
7179513968,1685530556,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7179523844,1685530800,Pinnacle Cup: Malta Vibes #2
7179525376,1685530807,European Pro League  2022-2023 Season
7179549760,1685532216,Winline InSight Dota 2 Season 3
7179552525,1685532128,Destiny league
7179564968,1685532677,ESportsBattle | DOTA2 SC8
7179574582,1685533361,Ultras Dota Pro League  2023
7179582844,1685533528,European Pro League  2022-2023 Season
7179613836,1685535163,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7179637864,1685536351,Pinnacle Cup: Malta Vibes #2
7179659603,1685536862,ESportsBattle | DOTA2 SC8
7179669869,1685537657,DPC 2023 WEU Summer Tour Division I – presented by PGL
7179691698,1685538536,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7179698015,1685538462,Winline InSight Dota 2 Season 3
7179705659,1685538707,Ultras Dota Pro League  2023
7179777766,1685541830,DPC 2023 WEU Summer Tour Division I – presented by PGL
7179780800,1685541724,European Pro League  2022-2023 Season
7179787522,1685541647,Ultras Dota Pro League  2023
7179798825,1685542275,Winline InSight Dota 2 Season 3
7179817565,1685543160,Pinnacle Cup: Malta Vibes #2
7179895623,1685545609,Ultras Dota Pro League  2023
7179900676,1685545663,European Pro League  2022-2023 Season
7179928229,1685546926,Winline InSight Dota 2 Season 3
7179944399,1685547433,Pinnacle Cup: Malta Vibes #2
7179965868,1685548528,DPC 2023 WEU Summer Tour Division I – presented by PGL
7179993722,1685549691,Dota 2 Space League
7180013594,1685550353,Winline InSight Dota 2 Season 3
7180038252,1685551244,Pinnacle Cup: Malta Vibes #2
7180047628,1685551505,Ultras Dota Pro League  2023
7180058643,1685552030,DPC 2023 WEU Summer Tour Division I – presented by PGL
7180068007,1685552675,Winline InSight Dota 2 Season 3
7180070664,1685553323,Dota 2 Space League
7180082677,1685553104,SOW CUP
7180119146,1685554806,Ultras Dota Pro League  2023
7180135495,1685555645,Pinnacle Cup: Malta Vibes #2
7180139494,1685556046,European Pro League  2022-2023 Season
7180173125,1685557251,Dota 2 Space League
7180198643,1685558456,Titan League
7180205721,1685559241,DPC 2023 WEU Summer Tour Division I – presented by PGL
7180222463,1685559625,European Pro League  2022-2023 Season
7180237545,1685560465,Ultras Dota Pro League  2023
7180240764,1685560739,Pinnacle Cup: Malta Vibes #2
7180256895,1685561476,Dota 2 Space League
7180282749,1685563067,DPC 2023 WEU Summer Tour Division I – presented by PGL
7180291615,1685563259,1XPLORE Series LATAM #4
7180295884,1685563865,Pinnacle Cup: Malta Vibes #2
7180297023,1685563576,Titan League
7180299364,1685563662,Ultras Dota Pro League  2023
7180316083,1685564907,Dota 2 Space League
7180354850,1685567186,1XPLORE Series LATAM #4
7180383274,1685569754,Dota 2 Space League
7180389646,1685570239,DPC 2023 NA Summer Tour Division I – presented by PGL
7180419998,1685572841,Dota 2 Space League
7180429643,1685574014,1XPLORE Series LATAM #4
7180435002,1685574573,DPC 2023 NA Summer Tour Division I – presented by PGL
7180463677,1685577726,1XPLORE Series LATAM #4
7180487978,1685580903,DPC 2023 NA Summer Tour Division I – presented by PGL
7180522939,1685584622,DPC 2023 NA Summer Tour Division I – presented by PGL
7180600206,1685591992,Ancients League
7180602360,1685592285,Destiny league
7180621312,1685593910,Ancients League
7180632111,1685594923,Destiny league
7180648329,1685596379,Ultras Dota Pro League  2023
7180656542,1685597070,Ancients League
7180666801,1685597974,ESportsBattle | DOTA2 SC8
7180668108,1685598297,Destiny league
7180671783,1685598415,Ultras Dota Pro League  2023
7180692546,1685600194,Ancients League
7180708144,1685601536,Destiny league
7180713156,1685601866,ESportsBattle | DOTA2 SC8
7180719692,1685602388,Ancients League
7180725549,1685603111,Ultras Dota Pro League  2023
7180748480,1685604609,Destiny league
7180761614,1685605450,Ancients League
7180768412,1685605922,Ultras Dota Pro League  2023
7180771556,1685606139,ESportsBattle | DOTA2 SC8
7180774145,1685606471,Pinnacle Cup: Malta Vibes #2
7180786528,1685607171,Destiny league
7180800102,1685608021,Ancients League
7180820744,1685609841,Pinnacle Cup: Malta Vibes #2
7180830183,1685610121,Destiny league
7180831321,1685610035,ESportsBattle | DOTA2 SC8
7180835811,1685610314,Ultras Dota Pro League  2023
7180842575,1685610741,Ancients League
7180848015,1685611118,Ultras Dota Pro League  2023
7180872152,1685612720,Destiny league
7180887003,1685613488,Ancients League
7180897464,1685614114,ESportsBattle | DOTA2 SC8
7180914617,1685615142,Ultras Dota Pro League  2023
7180915432,1685615175,Destiny league
7180920285,1685615495,Winline InSight Dota 2 Season 3
7180925622,1685615709,Ancients League
7180928942,1685615896,Ultras Dota Pro League  2023
7180946227,1685617226,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7180947176,1685617228,Pinnacle Cup: Malta Vibes #2
7180956577,1685617584,Destiny league
7180962738,1685617741,Ultras Dota Pro League  2023
7180970997,1685618320,Winline InSight Dota 2 Season 3
7180971832,1685618203,ESportsBattle | DOTA2 SC8
7180992177,1685619250,Ultras Dota Pro League  2023
7181016830,1685620868,Pinnacle Cup: Malta Vibes #2
7181031764,1685621097,ESportsBattle | DOTA2 SC8
7181035258,1685621689,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7181089405,1685623907,Ultras Dota Pro League  2023
7181117627,1685624836,Pinnacle Cup: Malta Vibes #2
7181129066,1685625183,Ultras Dota Pro League  2023
7181169087,1685626635,Ultras Dota Pro League  2023
7181201498,1685628033,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7181210120,1685628641,European Pro League  2022-2023 Season
7181233918,1685629396,Pinnacle Cup: Malta Vibes #2
7181251787,1685629608,Ultras Dota Pro League  2023
7181268334,1685630220,Ultras Dota Pro League  2023
7181305938,1685631560,European Pro League  2022-2023 Season
7181305948,1685631905,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7181324475,1685632401,Pinnacle Cup: Malta Vibes #2
7181369770,1685634017,Ultras Dota Pro League  2023
7181419727,1685636143,European Pro League  2022-2023 Season
7181422154,1685636149,Dota 2 Space League
7181436558,1685636990,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7181443696,1685637011,Ultras Dota Pro League  2023
7181476238,1685638751,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7181484775,1685638965,Pinnacle Cup: Malta Vibes #2
7181502217,1685639850,Dota 2 Space League
7181514356,1685641512,European Pro League  2022-2023 Season
7181547526,1685641819,Ultras Dota Pro League  2023
7181576297,1685643183,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7181576621,1685643448,Pinnacle Cup: Malta Vibes #2
7181583900,1685643914,Dota 2 Space League
7181602104,1685644433,Titan League
7181624442,1685645559,Ultras Dota Pro League  2023
7181627990,1685645733,European Pro League  2022-2023 Season
7181662221,1685647603,Dota 2 Space League
7181689397,1685649016,Ultras Dota Pro League  2023
7181697009,1685649566,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7181703225,1685649753,1XPLORE Series LATAM #4
7181704835,1685649784,Titan League
7181707514,1685650268,Dota 2 Space League
7181758449,1685653044,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7181766896,1685653624,1XPLORE Series LATAM #4
7181778270,1685654482,Dota 2 Space League
7181813250,1685657305,Dota 2 Space League
7181821871,1685658022,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7181841299,1685660376,1XPLORE Series LATAM #4
7181865758,1685662854,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7181875405,1685663972,1XPLORE Series LATAM #4
7181894715,1685666185,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7182015634,1685679069,Destiny league
7182032694,1685680551,Ancients League
7182042141,1685681466,Destiny league
7182054004,1685682501,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7182059071,1685682916,ESportsBattle | DOTA2 SC8
7182063930,1685683340,Ancients League
7182082607,1685685138,Destiny league
7182087546,1685685473,Ancients League
7182095821,1685686176,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7182099406,1685686475,ESportsBattle | DOTA2 SC8
7182113871,1685687704,Ancients League
7182119454,1685688244,Destiny league
7182141993,1685689899,Ancients League
7182163989,1685691744,Destiny league
7182176119,1685692839,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7182178517,1685692555,Ancients League
7182182619,1685692840,ESportsBattle | DOTA2 SC8
7182195941,1685693928,Ultras Dota Pro League  2023
7182201558,1685694219,Destiny league
7182227097,1685695798,Ancients League
7182232590,1685696417,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7182241330,1685696730,Ultras Dota Pro League  2023
7182241414,1685696736,ESportsBattle | DOTA2 SC8
7182244472,1685696997,Destiny league
7182266235,1685698314,Ancients League
7182287582,1685699719,Destiny league
7182290210,1685699815,ESportsBattle | DOTA2 SC8
7182296840,1685700230,Ultras Dota Pro League  2023
7182311473,1685701093,Ancients League
7182345389,1685703598,Pinnacle Cup: Malta Vibes #2
7182345867,1685703616,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7182347967,1685703437,Winline InSight Dota 2 Season 3
7182351298,1685703364,ESportsBattle | DOTA2 SC8
7182411349,1685706582,Winline InSight Dota 2 Season 3
7182422514,1685706982,ESportsBattle | DOTA2 SC8
7182424959,1685707461,Pinnacle Cup: Malta Vibes #2
7182431032,1685707530,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7182496638,1685710889,DPC 2023 WEU Summer Tour Division I – presented by PGL
7182549379,1685712659,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7182590939,1685714406,Pinnacle Cup: Malta Vibes #2
7182596993,1685714221,Winline InSight Dota 2 Season 3
7182603586,1685714696,European Pro League  2022-2023 Season
7182637411,1685715553,DPC 2023 WEU Summer Tour Division I – presented by PGL
7182728678,1685718947,Pinnacle Cup: Malta Vibes #2
7182751717,1685719551,European Pro League  2022-2023 Season
7182772941,1685720575,Winline InSight Dota 2 Season 3
7182797990,1685721404,DPC 2023 WEU Summer Tour Division I – presented by PGL
7182822606,1685722293,Dota 2 Space League
7182854433,1685723661,European Pro League  2022-2023 Season
7182888817,1685725221,Pinnacle Cup: Malta Vibes #2
7182925373,1685726761,DPC 2023 WEU Summer Tour Division I – presented by PGL
7182931842,1685726751,Dota 2 Space League
7182932852,1685726819,Titan League
7182971290,1685728826,Pinnacle Cup: Malta Vibes #2
7183009152,1685730497,DPC 2023 WEU Summer Tour Division I – presented by PGL
7183017680,1685730700,Dota 2 Space League
7183023808,1685730918,Titan League
7183091457,1685734239,Titan League
7183099680,1685734743,Dota 2 Space League
7183110386,1685735312,DPC 2023 WEU Summer Tour Division I – presented by PGL
7183123709,1685736007,1XPLORE Series LATAM #4
7183165489,1685738177,Dota 2 Space League
7183172943,1685738801,DPC 2023 WEU Summer Tour Division I – presented by PGL
7183191282,1685739643,1XPLORE Series LATAM #4
7183231230,1685742398,Dota 2 Space League
7183235162,1685742957,DPC 2023 NA Summer Tour Division I – presented by PGL
7183269023,1685745507,1XPLORE Series LATAM #4
7183271178,1685745510,Dota 2 Space League
7183273291,1685746366,DPC 2023 NA Summer Tour Division I – presented by PGL
7183311378,1685749589,1XPLORE Series LATAM #4
7183346426,1685753681,DPC 2023 NA Summer Tour Division I – presented by PGL
7183354686,1685754254,1XPLORE Series LATAM #4
7183397720,1685758995,DPC 2023 NA Summer Tour Division I – presented by PGL
7183476668,1685765048,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7183483483,1685765384,TDL SEA Pro Series Summer Season
7183483511,1685765360,Destiny league
7183484099,1685765401,TDL SEA Pro Series Summer Season
7183531095,1685768803,Destiny league
7183538584,1685769294,ESportsBattle | DOTA2 SC8
7183540429,1685769483,TDL SEA Pro Series Summer Season
7183541259,1685769479,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7183541799,1685769575,Ultras Dota Pro League  2023
7183549057,1685770100,TDL SEA Pro Series Summer Season
7183561286,1685770894,Destiny league
7183598234,1685773228,ESportsBattle | DOTA2 SC8
7183603663,1685773805,TDL SEA Pro Series Summer Season
7183604844,1685773783,Destiny league
7183607716,1685773858,TDL SEA Pro Series Summer Season
7183613992,1685774187,Ultras Dota Pro League  2023
7183635553,1685775583,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7183653994,1685776654,Destiny league
7183654136,1685776633,Ultras Dota Pro League  2023
7183663772,1685777116,TDL SEA Pro Series Summer Season
7183694762,1685779348,Pinnacle Cup: Malta Vibes #2
7183699047,1685779030,ESportsBattle | DOTA2 SC8
7183704782,1685779332,Ancients League
7183706039,1685779537,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7183707050,1685779472,Destiny league
7183711368,1685779679,Ultras Dota Pro League  2023
7183736966,1685781095,TDL SEA Pro Series Summer Season
7183754975,1685781981,Destiny league
7183759750,1685782185,Ancients League
7183766170,1685782513,Ultras Dota Pro League  2023
7183779894,1685783226,ESportsBattle | DOTA2 SC8
7183793243,1685784014,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7183803157,1685784391,Ancients League
7183804446,1685784496,Pinnacle Cup: Malta Vibes #2
7183815320,1685785096,Destiny league
7183846152,1685786583,ESportsBattle | DOTA2 SC8
7183852845,1685787034,Ultras Dota Pro League  2023
7183855023,1685787079,Destiny league
7183867037,1685787642,Ancients League
7183908466,1685790001,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7183913815,1685790006,Pinnacle Cup: Malta Vibes #2
7183916782,1685790060,Ancients League
7183916798,1685790061,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7183937567,1685791022,Ultras Dota Pro League  2023
7183940265,1685791185,Ultras Dota Pro League  2023
7183984553,1685793145,Ancients League
7183995079,1685793973,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7184007659,1685794164,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7184012668,1685794792,Pinnacle Cup: Malta Vibes #2
7184027950,1685794945,Ultras Dota Pro League  2023
7184058555,1685796174,Ancients League
7184108067,1685798193,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7184109708,1685798492,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7184124423,1685798669,Ultras Dota Pro League  2023
7184153580,1685799687,Ancients League
7184181606,1685800995,Pinnacle Cup: Malta Vibes #2
7184214762,1685801874,Ultras Dota Pro League  2023
7184215579,1685802331,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7184220056,1685802061,Ancients League
7184267601,1685803694,SOW CUP
7184290747,1685804503,Ancients League
7184294220,1685805123,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7184323988,1685805813,Pinnacle Cup: Malta Vibes #2
7184325687,1685805754,Ultras Dota Pro League  2023
7184364043,1685807108,Ancients League
7184376180,1685807565,SOW CUP
7184388247,1685808020,Ultras Dota Pro League  2023
7184404639,1685808734,Dota 2 Space League
7184467364,1685811925,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7184474623,1685811601,Pinnacle Cup: Malta Vibes #2
7184489295,1685811898,SOW CUP
7184502845,1685812583,Dota 2 Space League
7184570710,1685815804,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7184581378,1685815824,SOW CUP
7184591485,1685816264,Pinnacle Cup: Malta Vibes #2
7184592314,1685816532,Dota 2 Space League
7184628014,1685818681,DPC 2023 NA Summer Tour Division I – presented by PGL
7184631376,1685818157,Titan League
7184648065,1685819180,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7184675217,1685820205,Titan League
7184690732,1685820969,Dota 2 Space League
7184712188,1685822623,DPC 2023 NA Summer Tour Division I – presented by PGL
7184715889,1685822400,1XPLORE Series LATAM #4
7184742865,1685823656,Dota 2 Space League
7184788191,1685826029,1XPLORE Series LATAM #4
7184794957,1685827021,DPC 2023 NA Summer Tour Division I – presented by PGL
7184809708,1685827392,Dota 2 Space League
7184850757,1685830104,Dota 2 Space League
7184854997,1685830712,DPC 2023 NA Summer Tour Division I – presented by PGL
7184892937,1685833444,1XPLORE Series LATAM #4
7184900410,1685834486,DPC 2023 NA Summer Tour Division I – presented by PGL
7184935145,1685837546,1XPLORE Series LATAM #4
7184954323,1685840142,DPC 2023 NA Summer Tour Division I – presented by PGL
7184984447,1685842969,DPC 2023 NA Summer Tour Division I – presented by PGL
7185048627,1685847928,Destiny league
7185083966,1685850620,Destiny league
7185087645,1685851198,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7185121099,1685853392,Destiny league
7185141556,1685854942,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7185159589,1685856072,Destiny league
7185184795,1685857664,ESportsBattle | DOTA2 SMC1
7185210699,1685859277,Destiny league
7185251840,1685861531,ESportsBattle | DOTA2 SMC1
7185259218,1685862021,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7185261581,1685862113,Destiny league
7185314412,1685864794,ESportsBattle | DOTA2 SMC1
7185323920,1685865293,Destiny league
7185341586,1685866220,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7185397443,1685868776,ESportsBattle | DOTA2 SMC1
7185407775,1685869519,Destiny league
7185440420,1685870966,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7185463927,1685871930,Destiny league
7185479077,1685872562,ESportsBattle | DOTA2 SMC1
7185515285,1685874231,Ancients League
7185557495,1685876560,Winline InSight Dota 2 Season 3
7185570762,1685876674,ESportsBattle | DOTA2 SMC1
7185574077,1685876817,Ancients League
7185599298,1685877912,Ultras Dota Pro League  2023
7185600107,1685877907,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7185622605,1685878823,Ancients League
7185641686,1685879876,Winline InSight Dota 2 Season 3
7185655382,1685880165,YouTube SIVVIT - Big Russian Show
7185663327,1685880464,ESportsBattle | DOTA2 SMC1
7185663921,1685880484,YouTube SIVVIT - Big Russian Show
7185666602,1685880585,YouTube SIVVIT - Big Russian Show
7185672899,1685880828,YouTube SIVVIT - Big Russian Show
7185675306,1685880919,Ultras Dota Pro League  2023
7185678601,1685881046,Ancients League
7185698091,1685881755,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7185722872,1685882907,Winline InSight Dota 2 Season 3
7185735048,1685883125,YouTube SIVVIT - Big Russian Show
7185736843,1685883203,YouTube SIVVIT - Big Russian Show
7185755040,1685883841,YouTube SIVVIT - Big Russian Show
7185766637,1685884214,YouTube SIVVIT - Big Russian Show
7185768056,1685884261,Ancients League
7185845732,1685887433,European Pro League  2022-2023 Season
7185847633,1685887423,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7185852552,1685887330,Pinnacle Cup: Malta Vibes #2
7185854588,1685887165,Ancients League
7185904177,1685888802,YouTube SIVVIT - Big Russian Show
7185908104,1685888933,YouTube SIVVIT - Big Russian Show
7185939223,1685889988,Ancients League
7185953995,1685890772,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7185980523,1685891400,European Pro League  2022-2023 Season
7185981024,1685891726,Pinnacle Cup: Malta Vibes #2
7186006543,1685892319,Ancients League
7186011408,1685892499,YouTube SIVVIT - Big Russian Show
7186058112,1685894998,European Pro League  2022-2023 Season
7186065142,1685894506,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7186066738,1685894565,Ancients League
7186105768,1685896102,YouTube SIVVIT - Big Russian Show
7186143438,1685898090,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7186146091,1685898069,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7186190121,1685899647,European Pro League  2022-2023 Season
7186204322,1685900290,Titan League
7186227832,1685901696,Dota 2 Space League
7186235946,1685902026,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7186254784,1685902541,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7186281764,1685903806,Dota 2 Space League
7186302717,1685905041,DPC 2023 WEU Summer Tour Division I – presented by PGL
7186303073,1685905230,European Pro League  2022-2023 Season
7186320538,1685906102,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7186369626,1685908077,Dota 2 Space League
7186379101,1685908902,DPC 2023 WEU Summer Tour Division I – presented by PGL
7186379917,1685909008,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7186419551,1685910748,Dota 2 Space League
7186460145,1685913292,Dota 2 Space League
7186465944,1685913631,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7186493145,1685915680,Dota 2 Space League
7186512641,1685917216,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7186520705,1685918134,Dota 2 Space League
7186548862,1685921551,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7186549716,1685920882,Dota 2 Space League
7186589032,1685925348,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7186595763,1685926537,DPC 2023 NA Summer Tour Division I – presented by PGL
7186632014,1685930421,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7186633019,1685930882,DPC 2023 NA Summer Tour Division I – presented by PGL
7186668925,1685934453,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7186669295,1685934548,DPC 2023 NA Summer Tour Division I – presented by PGL
7186708155,1685937987,Destiny league
7186710803,1685938200,Ancients League
7186719990,1685939240,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7186734720,1685940515,Destiny league
7186734791,1685940482,Ancients League
7186752483,1685942180,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7186754716,1685942393,ESportsBattle | DOTA2 SMC1
7186756974,1685942610,Ancients League
7186765075,1685943401,Destiny league
7186778829,1685945038,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7186785723,1685945303,Ancients League
7186787815,1685945481,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7186789977,1685945709,Destiny league
7186810436,1685947453,ESportsBattle | DOTA2 SMC1
7186815475,1685947914,Destiny league
7186817141,1685948013,Ancients League
7186835502,1685949692,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7186848842,1685950536,Ancients League
7186853588,1685950898,ESportsBattle | DOTA2 SMC1
7186857487,1685951260,Destiny league
7186868834,1685952188,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7186886119,1685953282,Ancients League
7186887182,1685953995,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7186902059,1685954429,Destiny league
7186916915,1685955340,ESportsBattle | DOTA2 SMC1
7186921717,1685955659,Ancients League
7186923574,1685955985,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7186943404,1685957113,Ultras Dota Pro League  2023
7186946488,1685957313,Destiny league
7186962103,1685958268,Ancients League
7186972567,1685958936,ESportsBattle | DOTA2 SMC1
7186976751,1685959594,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7186980004,1685959581,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7186980218,1685959405,Ultras Dota Pro League  2023
7186980483,1685959419,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7186987448,1685959858,Destiny league
7187003377,1685960755,Ancients League
7187034409,1685962571,Destiny league
7187043495,1685963012,Ancients League
7187045624,1685963345,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7187048040,1685963572,Pinnacle Cup: Malta Vibes #2
7187048741,1685963634,DPC 2023 CN Summer Tour Division I - presented by Perfect World Esports
7187057127,1685963806,Ultras Dota Pro League  2023
7187062239,1685964015,Ultras Dota Pro League  2023
7187064528,1685964496,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7187076506,1685964686,ESportsBattle | DOTA2 SMC1
7187115887,1685966555,Ultras Dota Pro League  2023
7187122527,1685967309,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7187127495,1685967075,Ultras Dota Pro League  2023
7187134629,1685967677,DPC 2023 EEU Summer Tour Division I - presented by Paragon Events
7187137904,1685967869,Pinnacle Cup: Malta Vibes #2
7187166785,1685968743,ESportsBattle | DOTA2 SMC1
7187187613,1685969627,Ultras Dota Pro League  2023
7187202039,1685970243,Ultras Dota Pro League  2023
7187218223,1685971258,DPC 2023 SEA Summer Tour Division I - presented by Epulze
7187261249,1685972385,Ultras Dota Pro League  2023
7187263445,1685972466,ESportsBattle | DOTA2 SMC1
7187282133,1685973374,DPC 2023 WEU Summer Tour Division I – presented by PGL
7187286368,1685973633,Pinnacle Cup: Malta Vibes #2
7187289053,1685973432,Ultras Dota Pro League  2023
7187368190,1685976272,Ultras Dota Pro League  2023
7187382203,1685977028,DPC 2023 WEU Summer Tour Division I – presented by PGL
7187397174,1685977735,Pinnacle Cup: Malta Vibes #2
7187475261,1685980462,Ultras Dota Pro League  2023
7187489645,1685981419,Dota 2 Space League
7187514531,1685982069,DPC 2023 WEU Summer Tour Division I – presented by PGL
7187532337,1685982852,SOW CUP
7187532764,1685982871,Ultras Dota Pro League  2023
7187552726,1685984163,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7187571953,1685984709,Dota 2 Space League
7187572530,1685984737,Pinnacle Cup: Malta Vibes #2
7187587042,1685985403,Ultras Dota Pro League  2023
7187603428,1685986174,Titan League
7187604512,1685986282,DPC 2023 WEU Summer Tour Division I – presented by PGL
7187609447,1685986409,SOW CUP
7187649927,1685988642,Pinnacle Cup: Malta Vibes #2
7187655239,1685988816,Dota 2 Space League
7187669754,1685989545,DPC 2023 WEU Summer Tour Division I – presented by PGL
7187686755,1685990199,Titan League
7187691539,1685991296,DPC 2023 NA Summer Tour Division I – presented by PGL
7187691859,1685990441,SOW CUP
7187748952,1685993378,Dota 2 Space League
7187763505,1685994346,Pinnacle Cup: Malta Vibes #2
7187763766,1685994230,Titan League
7187773508,1685995134,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7187777736,1685995295,DPC 2023 NA Summer Tour Division I – presented by PGL
7187782409,1685995351,1XPLORE Series LATAM #4
7187798487,1685997030,Dota 2 Space League
7187833978,1685998740,Pinnacle Cup: Malta Vibes #2
7187839180,1685998831,DPC 2023 SA Summer Tour Division I – presented by ESB Liga Esports
7187850949,1686000196,DPC 2023 NA Summer Tour Division I – presented by PGL
7187860762,1686000633,Dota 2 Space League
7187863779,1686000864,1XPLORE Series LATAM #4
7187893827,1686003640,Pinnacle Cup: Malta Vibes #2
7187893914,1686003648,Dota 2 Space League
7187907756,1686004870,1XPLORE Series LATAM #4
